Hours;Load;Price;CO_2_eq;solar_pv
286;2.842;74.5;33.83;0
287;2.699;66.84;33.56;0
288;2.511;42.49;47.39;0
289;2.442;32.64;106.73;0
290;2.283;21.87;109.53;0
291;2.288;16.54;105.69;0
292;2.244;18.46;108.06;0
293;2.207;24.82;100.26;0
294;2.296;30.32;51.56;0
295;2.659;56.09;33.3;0
296;3.025;85.77;34.47;0
297;3.049;95.6;33.21;0
298;3.023;98.23;33.77;23.2744
299;2.932;92.58;35.09;9.38539
300;3.012;84.93;54.3;12.4946
301;2.975;76.53;75.11;9.35535
302;2.948;71.97;79.43;1.62309
303;2.868;75.36;55.67;0
304;2.848;81.82;34.66;0
305;2.874;85.31;33.62;0
306;2.949;96.9;32.65;0
307;2.85;96.2;32.95;0
308;2.742;91.07;34.03;0
309;2.587;84.94;33.58;0
310;2.475;76.89;42.5;0
311;2.419;76.51;43.9;0
312;2.408;68.3;90.51;0
313;2.387;49.71;95.38;0
314;2.264;44.24;62.19;0
315;2.197;45.41;64.14;0
316;2.193;42.25;72.72;0
317;2.156;41.7;78.11;0
318;2.123;41.68;67.06;0
319;2.174;45.1;56.57;0
320;2.297;53.4;77.76;0
321;2.447;53.63;80.56;0
322;2.478;56.89;79.85;50.3259
323;2.528;66.72;92.61;25.0133
324;2.559;65.56;94.66;121.425
325;2.588;65.39;96.42;19.7454
326;2.583;62.69;88.1;11.8518
327;2.566;66.96;92.8;0
328;2.616;73.97;84.83;0
329;2.734;75.91;83.75;0
330;2.771;73.63;85.1;0
331;2.755;69.51;92.56;0
332;2.706;62.71;96.03;0
333;2.596;51.53;89.59;0
334;2.483;43.68;89.68;0
335;2.391;40.05;91.33;0
336;2.309;35.32;112.77;0
337;2.28;27.4;112.28;0
338;2.22;27.23;119.6;0
339;2.341;24.28;127.8;0
340;2.203;13.0;108.69;0
341;2.183;7.98;98.36;0
342;2.25;4.85;94.03;0
343;2.329;6.05;86.95;0
344;2.37;10.09;88.18;0
345;2.405;14.03;85.4;0
346;2.484;19.07;81.87;0
347;2.575;17.83;78.42;43.1551
348;2.57;11.7;77.5;10.528
349;2.6;6.93;77.48;6.36264
350;2.647;6.04;79.09;3.94003
351;2.678;6.09;83.36;0
352;2.729;19.1;90.63;0
353;2.908;27.43;91.93;0
354;3.012;30.9;90.73;0
355;3.001;27.61;94.08;0
356;2.952;25.9;91.45;0
357;2.813;12.47;56.1;0
358;2.675;20.79;30.13;0
359;2.599;31.04;42.91;0
360;2.498;32.38;52.0;0
361;2.422;35.35;52.03;0
362;2.353;36.13;51.31;0
363;2.345;36.13;49.85;0
364;2.327;38.57;46.7;0
365;2.373;41.81;31.47;0
366;2.578;45.59;30.25;0
367;2.917;66.81;30.63;0
368;3.232;86.63;31.18;0
369;3.244;89.34;31.18;0
370;3.214;90.96;31.59;39.855
371;3.262;98.73;32.15;8.33718
372;3.325;99.38;32.55;12.4715
373;3.341;90.0;32.82;9.31866
374;3.302;110.04;32.77;2.21575
375;3.302;137.85;32.81;0
376;3.328;141.17;32.8;0
377;3.169;146.14;32.49;0
378;3.112;129.91;31.77;0
379;3.112;88.91;31.45;0
380;3.114;80.04;31.84;0
381;2.983;65.91;30.37;0
382;2.917;59.69;29.25;0
383;2.782;51.24;34.43;0
384;2.694;46.52;29.48;0
385;2.614;47.13;29.3;0
386;2.584;42.94;28.78;0
387;2.504;42.15;28.66;0
388;2.463;40.8;28.82;0
389;2.573;41.62;31.26;0
390;2.7;45.75;31.01;0
391;3.026;60.17;29.96;0
392;3.308;70.87;29.79;0
393;3.41;73.37;29.94;0
394;3.459;72.62;30.11;6.06
395;3.522;73.95;31.3;181.922
396;3.578;76.15;35.91;112.734
397;3.563;79.96;31.69;31.7448
398;3.553;75.11;31.09;2.81338
399;3.497;72.21;31.16;0
400;3.429;75.57;30.71;0
401;3.43;76.03;30.13;0
402;3.536;76.56;30.2;0
403;3.427;73.46;30.31;0
404;3.298;67.19;31.99;0
405;3.077;60.14;32.1;0
406;2.962;53.73;31.18;0
407;2.874;47.42;30.36;0
408;2.754;43.34;29.12;0
409;2.701;39.85;28.71;0
410;2.664;38.74;28.99;0
411;2.581;38.69;28.76;0
412;2.537;38.32;28.23;0
413;2.62;42.7;28.22;0
414;2.691;52.07;28.33;0
415;2.971;66.8;28.62;0
416;3.338;79.97;29.6;0
417;3.319;82.56;29.8;0
418;3.24;82.51;29.55;86.5615
419;3.261;89.92;29.32;136.866
420;3.33;130.36;31.1;75.8826
421;3.37;122.94;30.4;42.8595
422;3.488;120.0;31.05;94.1007
423;3.451;123.66;32.98;0
424;3.443;140.0;33.25;0
425;3.488;150.11;33.41;0
426;3.612;160.69;33.98;0
427;3.537;155.15;34.65;0
428;3.482;130.34;34.16;0
429;3.337;120.97;34.12;0
430;3.222;119.9;32.95;0
431;3.051;82.29;32.64;0
432;2.949;75.77;30.38;0
433;2.804;83.56;32.74;0
434;2.764;83.08;35.36;0
435;2.758;82.7;39.49;0
436;2.707;84.92;40.7;0
437;2.703;92.84;34.13;0
438;2.8;104.96;34.49;0
439;3.144;118.22;35.71;0
440;3.417;149.62;36.4;0
441;3.479;159.93;35.59;0
442;3.399;155.88;35.42;98.7456
443;3.405;154.81;35.34;144.473
444;3.528;138.63;34.71;81.0555
445;3.47;146.47;33.42;44.5405
446;3.51;151.16;32.99;97.8505
447;3.505;155.35;33.22;0
448;3.526;170.33;33.43;0
449;3.533;180.33;33.42;0
450;3.526;173.75;33.33;0
451;3.446;156.61;32.96;0
452;3.376;151.55;32.91;0
453;3.291;145.65;33.97;0
454;3.204;143.66;31.65;0
455;3.069;119.0;31.57;0
456;2.892;106.21;30.8;0
457;2.835;97.89;31.0;0
458;2.721;130.39;31.37;0
459;2.639;118.38;31.64;0
460;2.684;116.53;32.17;0
461;2.695;135.41;33.4;0
462;2.834;145.79;36.75;0
463;3.189;171.79;37.66;0
464;3.528;203.08;43.33;0
465;3.594;229.42;42.83;0
466;3.5;216.38;46.35;94.2943
467;3.465;204.73;41.87;144.813
468;3.464;196.69;37.32;66.6721
469;3.392;189.26;37.86;56.6235
470;3.325;181.63;39.51;115.302
471;3.282;182.36;40.21;0
472;3.276;187.39;40.0;0
473;3.336;195.2;41.7;0
474;3.428;203.22;46.83;0
475;3.363;203.4;40.7;0
476;3.278;192.28;40.18;0
477;3.122;171.48;38.61;0
478;2.992;157.11;37.36;0
479;2.891;151.0;37.39;0
480;2.811;108.13;36.75;0
481;2.715;123.01;35.7;0
482;2.675;109.99;35.49;0
483;2.669;104.99;35.26;0
484;2.72;97.57;35.47;0
485;2.727;103.04;35.25;0
486;2.732;98.75;35.22;0
487;2.81;80.14;35.21;0
488;3.017;96.38;36.23;0
489;3.083;142.84;36.77;0
490;3.201;167.54;38.27;0
491;3.239;161.29;37.11;17.2795
492;3.192;151.92;36.2;13.8441
493;3.126;142.89;37.33;11.593
494;3.031;131.06;37.86;6.4491
495;3.023;131.22;36.83;0
496;3.106;132.64;35.66;0
497;3.316;140.76;35.81;0
498;3.426;173.92;35.53;0
499;3.368;174.6;34.95;0
500;3.237;140.08;35.24;0
501;3.138;134.51;35.48;0
502;3.064;129.34;35.23;0
503;2.96;107.87;35.15;0
504;2.879;89.92;34.17;0
505;2.786;79.4;34.27;0
506;2.727;79.17;34.33;0
507;2.687;73.06;34.81;0
508;2.669;71.45;34.64;0
509;2.753;70.01;33.99;0
510;2.829;62.59;33.78;0
511;2.915;61.42;33.15;0
512;3.048;64.92;33.52;0
513;3.055;86.01;35.11;0
514;3.131;120.99;36.27;98.7636
515;3.146;137.64;36.4;152.838
516;3.118;124.39;36.86;89.0391
517;3.094;108.59;37.37;59.1272
518;3.084;119.98;37.64;129.725
519;3.048;151.19;38.28;0
520;3.098;153.71;38.09;0
521;3.228;171.03;37.72;0
522;3.355;191.99;37.98;0
523;3.343;199.13;38.28;0
524;3.199;199.17;38.55;0
525;3.105;174.71;37.12;0
526;2.991;165.25;36.84;0
527;2.87;157.35;37.42;0
528;2.761;146.97;36.78;0
529;2.735;108.55;36.69;0
530;2.676;124.13;36.47;0
531;2.667;91.16;37.18;0
532;2.69;108.5;38.06;0
533;2.714;146.28;39.48;0
534;2.872;146.71;46.19;0
535;3.249;189.96;46.59;0
536;3.564;226.54;48.07;0
537;3.615;251.73;50.35;0
538;3.603;263.74;49.26;112.517
539;3.615;243.94;55.17;161.035
540;3.65;224.71;49.29;100.175
541;3.522;215.65;46.36;69.3249
542;3.495;213.92;46.65;143.081
543;3.495;214.42;47.37;0
544;3.517;218.99;45.76;0
545;3.569;219.19;48.66;0
546;3.663;242.93;55.11;0
547;3.62;242.12;57.27;0
548;3.55;217.83;42.74;0
549;3.41;198.65;41.23;0
550;3.288;179.6;36.5;0
551;3.117;167.96;35.59;0
552;3.031;70.06;35.83;0
553;2.821;160.89;35.28;0
554;2.755;156.23;34.63;0
555;2.751;140.75;35.12;0
556;2.732;110.07;35.3;0
557;2.72;99.59;35.45;0
558;2.791;108.29;36.32;0
559;3.058;179.2;40.18;0
560;3.421;205.04;40.56;0
561;3.428;245.07;40.69;0
562;3.399;250.27;40.45;123.932
563;3.396;232.93;40.49;172.371
564;3.393;224.46;40.0;107.287
565;3.268;212.69;39.79;67.8288
566;3.251;201.11;40.2;156.377
567;3.246;210.11;39.98;0
568;3.287;212.75;40.56;0
569;3.267;219.19;39.85;0
570;3.425;244.0;38.91;0
571;3.433;244.0;38.48;0
572;3.284;206.0;35.76;0
573;3.159;207.29;34.33;0
574;3.011;99.59;33.93;0
575;2.849;25.05;32.27;0
576;2.731;20.7;28.9;0
577;2.779;13.55;28.26;0
578;2.715;9.0;28.31;0
579;2.709;4.58;28.35;0
580;2.772;4.1;28.35;0
581;2.817;6.08;28.2;0
582;2.948;11.18;29.83;0
583;3.266;52.11;31.61;0
584;3.55;163.99;31.05;0
585;3.569;153.65;30.99;0
586;3.593;154.77;31.22;1.19
587;3.607;140.67;31.61;199.526
588;3.632;130.92;30.86;124.553
589;3.618;131.19;30.75;85.5538
590;3.567;130.85;30.5;123.129
591;3.538;130.5;30.36;2.82917
592;3.559;118.26;30.38;0
593;3.647;133.35;30.94;0
594;3.754;143.81;30.93;0
595;3.667;125.45;30.95;0
596;3.592;125.2;31.37;0
597;3.468;93.73;31.26;0
598;3.316;45.02;31.65;0
599;3.172;31.21;31.75;0
600;3.038;30.01;31.61;0
601;2.952;38.82;32.21;0
602;2.849;50.16;31.96;0
603;2.798;70.06;32.27;0
604;2.834;100.38;32.64;0
605;2.805;120.89;32.98;0
606;2.854;106.56;34.25;0
607;3.138;160.39;34.66;0
608;3.419;182.49;35.14;0
609;3.473;198.95;35.49;0
610;3.445;199.06;35.28;21.7301
611;3.438;192.38;34.96;33.6191
612;3.448;189.57;34.51;51.0709
613;3.423;180.53;34.17;70.3822
614;3.395;180.29;33.06;150.609
615;3.353;127.96;33.31;0.47472
616;3.31;135.48;32.95;0
617;3.324;153.0;32.57;0
618;3.329;181.73;32.32;0
619;3.316;150.0;32.45;0
620;3.306;133.92;32.1;0
621;3.13;110.28;31.31;0
622;3.022;106.53;30.05;0
623;2.958;69.01;29.98;0
624;2.819;61.08;29.8;0
625;2.631;78.56;29.77;0
626;2.655;81.91;30.38;0
627;2.59;91.56;30.93;0
628;2.617;94.96;33.51;0
629;2.805;109.42;33.91;0
630;2.989;123.19;35.95;0
631;3.355;147.39;37.4;0
632;3.672;176.1;38.98;0
633;3.678;195.0;39.4;0
634;3.612;199.19;41.28;19.8525
635;3.499;190.32;41.83;14.17
636;3.339;185.44;40.67;5.83451
637;3.184;178.67;40.25;6.41691
638;3.095;175.68;40.12;20.7328
639;3.083;177.14;39.77;0
640;3.121;180.56;39.15;0
641;3.255;183.49;39.29;0
642;3.457;193.3;45.11;0
643;3.427;195.88;44.47;0
644;3.373;189.05;38.6;0
645;3.231;177.14;36.21;0
646;3.119;162.26;35.38;0
647;3.008;151.39;34.11;0
648;2.944;135.01;31.95;0
649;2.992;115.92;31.73;0
650;2.915;111.72;31.68;0
651;2.817;79.36;31.28;0
652;2.748;40.13;30.88;0
653;2.773;27.62;30.48;0
654;2.876;26.38;30.12;0
655;2.914;26.46;30.4;0
656;2.953;28.7;30.66;0
657;2.997;30.18;30.32;0
658;3.064;99.94;30.33;70.6521
659;3.164;101.51;30.38;139.839
660;3.215;38.26;30.37;85.4113
661;3.131;37.61;30.61;24.5146
662;3.114;35.83;30.08;34.9358
663;3.136;35.0;30.23;0.475202
664;3.106;34.91;30.83;0
665;3.209;37.93;30.97;0
666;3.249;51.05;31.06;0
667;3.187;45.19;30.23;0
668;3.015;34.66;29.9;0
669;2.849;31.62;29.48;0
670;2.834;30.81;27.81;0
671;2.669;30.12;28.02;0
672;2.566;29.36;28.7;0
673;2.493;29.76;28.67;0
674;2.393;29.32;28.43;0
675;2.306;28.37;28.53;0
676;2.289;28.23;28.67;0
677;2.382;28.62;27.95;0
678;2.391;26.99;28.27;0
679;2.472;27.26;28.37;0
680;2.568;29.18;28.69;0
681;2.531;30.9;29.0;0
682;2.656;31.31;28.45;149.215
683;2.693;34.36;28.19;18.4426
684;2.668;34.0;28.55;19.8591
685;2.678;33.89;28.67;22.4238
686;2.723;34.95;28.78;2.25081
687;2.712;34.38;29.2;6.25734
688;2.747;32.54;28.65;0
689;2.937;34.69;27.84;0
690;3.089;36.65;28.18;0
691;3.045;34.85;28.36;0
692;2.944;31.17;27.95;0
693;2.858;28.53;27.26;0
694;2.709;25.98;26.36;0
695;2.611;25.08;25.87;0
696;2.522;18.34;25.2;0
697;2.465;13.09;24.55;0
698;2.443;5.76;24.48;0
699;2.465;4.95;25.0;0
700;2.5;2.03;25.32;0
701;2.515;9.03;26.92;0
702;2.599;26.74;28.96;0
703;3.007;28.14;30.9;0
704;3.337;30.01;31.83;0
705;3.365;30.79;30.91;0
706;3.337;30.38;30.45;25.9258
707;3.326;29.99;30.2;51.5311
708;3.303;28.57;29.86;30.9472
709;3.197;29.0;30.15;32.6209
710;3.13;28.2;29.94;9.89036
711;3.101;27.79;29.94;0
712;3.117;27.94;30.18;0
713;3.162;28.31;29.66;0
714;3.366;29.44;29.94;0
715;3.321;29.62;30.95;0
716;3.226;27.54;31.27;0
717;3.111;26.82;30.09;0
718;3.066;25.99;30.1;0
719;2.902;21.24;30.17;0
720;2.819;10.0;30.36;0
721;2.725;25.36;29.84;0
722;2.599;25.2;29.9;0
723;2.602;25.58;30.08;0
724;2.651;26.3;29.58;0
725;2.677;29.24;29.52;0
726;2.804;30.36;30.7;0
727;3.088;40.04;32.21;0
728;3.315;86.7;32.87;0
729;3.396;115.01;33.5;0
730;3.4;112.54;34.03;198.812
731;3.483;108.85;35.39;67.9078
732;3.524;101.09;41.69;29.6719
733;3.555;97.7;51.82;47.1701
734;3.584;96.53;55.81;173.94
735;3.491;96.03;56.29;0.497963
736;3.446;96.15;57.31;0
737;3.398;96.48;47.9;0
738;3.522;99.98;55.02;0
739;3.468;99.09;59.93;0
740;3.375;95.3;58.62;0
741;3.197;90.05;39.16;0
742;2.952;84.12;32.32;0
743;2.772;81.98;32.79;0
744;2.62;68.83;37.16;0
745;2.524;75.68;36.61;0
746;2.522;67.55;45.11;0
747;2.523;65.69;58.48;0
748;2.573;66.82;95.04;0
749;2.626;59.01;59.96;0
750;2.707;73.16;37.25;0
751;3.06;93.97;34.25;0
752;3.415;110.04;39.09;0
753;3.425;117.0;40.62;0
754;3.382;110.46;47.8;293.077
755;3.314;105.03;50.49;287.687
756;3.251;101.45;46.33;224.025
757;3.243;99.34;45.8;147.105
758;3.311;98.53;49.16;71.2278
759;3.383;98.32;56.13;101.453
760;3.352;98.56;57.85;0
761;3.329;102.69;41.8;0
762;3.39;109.12;38.28;0
763;3.38;108.9;45.0;0
764;3.268;100.88;44.57;0
765;3.115;97.65;40.73;0
766;3.013;94.75;37.39;0
767;2.889;86.42;37.74;0
768;2.669;78.59;39.63;0
769;2.529;74.3;39.52;0
770;2.481;67.77;38.06;0
771;2.487;71.35;36.76;0
772;2.503;74.91;36.36;0
773;2.535;82.23;39.22;0
774;2.74;84.84;35.77;0
775;3.093;112.89;36.9;0
776;3.401;138.93;37.04;0
777;3.46;169.87;38.27;12.3331
778;3.451;178.2;39.99;189.883
779;3.297;170.09;41.34;87.8454
780;3.191;167.21;87.68;46.6293
781;3.021;156.86;91.57;100.076
782;2.978;152.74;96.96;170.994
783;3.078;157.57;100.37;33.2874
784;3.266;159.47;41.23;0
785;3.344;167.28;39.36;0
786;3.469;178.17;39.16;0
787;3.464;183.12;39.38;0
788;3.437;172.18;39.39;0
789;3.429;142.09;40.41;0
790;3.343;140.09;39.85;0
791;3.157;127.03;51.75;0
792;3.026;103.93;48.31;0
793;2.855;108.3;78.34;0
794;2.771;100.27;91.12;0
795;2.739;93.82;92.56;0
796;2.747;87.83;95.04;0
797;2.726;84.03;85.91;0
798;2.861;89.02;59.37;0
799;3.236;100.27;50.3;0
800;3.597;107.73;50.63;0
801;3.653;108.44;49.59;147.591
802;3.691;107.37;49.35;309.72
803;3.704;100.03;50.7;317.881
804;3.494;102.81;56.86;180.705
805;3.378;102.0;77.62;107.696
806;3.346;100.08;73.36;5.40986
807;3.409;100.32;60.23;1.09012
808;3.335;102.0;55.23;0
809;3.202;107.72;37.43;0
810;3.124;112.4;36.24;0
811;3.042;113.52;36.15;0
812;2.932;108.07;38.09;0
813;2.897;101.21;35.72;0
814;2.803;100.48;34.81;0
815;2.754;98.13;35.43;0
816;2.623;82.69;32.49;0
817;2.709;70.36;32.15;0
818;2.752;72.39;32.41;0
819;2.657;73.04;32.67;0
820;2.634;74.95;33.03;0
821;2.653;85.94;33.8;0
822;2.723;119.63;34.98;0
823;2.848;121.48;35.74;0
824;2.923;124.25;36.91;0
825;3.086;135.88;37.97;159.169
826;3.206;165.76;38.68;338.899
827;3.141;160.17;40.08;341.763
828;3.079;152.63;40.74;250.347
829;2.947;145.27;40.2;165.45
830;2.835;130.17;39.27;203.977
831;2.806;130.87;38.55;171.793
832;2.917;138.21;39.1;0
833;3.125;155.36;38.6;0
834;3.339;170.29;39.43;0
835;3.313;179.74;39.26;0
836;3.237;175.64;38.21;0
837;3.244;163.86;37.04;0
838;3.199;154.34;33.93;0
839;3.135;131.62;33.42;0
840;3.13;108.03;32.2;0
841;3.051;111.29;31.66;0
