Hours;Load;Price;CO_2_eq;solar_pv
182;1.7643;48.96;32.26;0.423595
183;1.7619;54.91;31.6;0
184;1.7673;63.49;27.92;0
185;1.8357;66.11;27.89;0
186;1.8653;69.19;26.78;0
187;1.8211;69.91;28.55;0
188;1.794;65.62;32.0;0
189;1.7683;60.98;31.35;0
190;1.7145;57.41;31.64;0
191;1.6547;50.02;31.44;0
192;1.6028;46.29;29.62;0
193;1.5594;69.04;32.91;0
194;1.5217;64.38;34.09;0
195;1.5093;60.28;38.3;0
196;1.5167;39.41;40.61;0
197;1.5275;47.34;28.11;0
198;1.5801;68.99;25.47;0
199;1.7222;104.56;25.32;0
200;1.8487;128.36;25.31;0
201;1.872;147.32;25.46;0
202;1.8803;161.06;25.36;31.5613
203;1.9059;154.14;25.43;50.413
204;1.9002;155.31;25.75;24.4027
205;1.9131;136.49;25.74;22.9489
206;1.9302;133.96;25.73;0.988057
207;1.9322;139.12;25.55;0
208;1.9621;146.39;25.51;0
209;1.9623;156.85;25.8;0
210;1.9688;164.68;25.59;0
211;1.9233;163.34;25.74;0
212;1.8788;157.7;25.96;0
213;1.8279;145.07;25.44;0
214;1.7654;134.62;25.33;0
215;1.6849;83.84;25.86;0
216;1.6168;80.59;32.07;0
217;1.5812;76.05;35.9;0
218;1.5339;79.95;36.56;0
219;1.5246;78.82;35.45;0
220;1.5133;80.06;34.04;0
221;1.5284;83.16;26.67;0
222;1.5698;91.02;25.48;0
223;1.7257;132.65;26.03;0
224;1.8493;149.94;26.3;0
225;1.8833;160.53;26.33;0
226;1.8607;155.77;26.76;36.785
227;1.8848;149.94;26.49;42.7921
228;1.8576;141.91;25.27;6.82328
229;1.8517;140.07;25.69;52.6199
230;1.8374;139.97;25.73;111.923
231;1.8554;141.92;25.46;0
232;1.8752;142.42;25.35;0
233;1.8949;139.31;25.22;0
234;1.9123;142.83;24.98;0
235;1.8591;137.08;24.67;0
236;1.8199;121.46;26.91;0
237;1.7609;105.64;26.97;0
238;1.6761;86.53;27.89;0
239;1.5875;79.35;40.45;0
240;1.5151;55.77;41.48;0
241;1.4844;42.03;41.86;0
242;1.4708;27.73;53.63;0
243;1.4802;25.17;45.56;0
244;1.4773;22.57;41.46;0
245;1.4769;25.49;37.46;0
246;1.5329;26.6;28.4;0
247;1.6997;48.54;25.31;0
248;1.8609;71.49;23.72;0
249;1.9182;72.71;23.79;0
250;1.9085;69.96;24.29;32.6414
251;1.8857;68.89;24.36;159.847
252;1.8858;69.29;24.94;26.194
253;1.872;68.86;26.69;24.1376
254;1.8532;66.8;25.44;41.0901
255;1.8287;69.52;23.89;0
256;1.8403;75.91;23.84;0
257;1.8548;76.84;23.71;0
258;1.8599;74.08;23.99;0
259;1.8183;75.08;24.11;0
260;1.7474;67.99;24.3;0
261;1.7075;65.16;24.49;0
262;1.6262;60.01;24.43;0
263;1.5395;49.91;23.4;0
264;1.465;43.32;23.6;0
265;1.4638;19.88;23.79;0
266;1.4309;5.55;24.38;0
267;1.41;4.69;32.31;0
268;1.3776;0.1;32.33;0
269;1.3944;2.73;25.1;0
270;1.4509;24.94;23.56;0
271;1.6545;36.01;23.09;0
272;1.7941;59.98;27.64;0
273;1.8256;65.18;26.96;0
274;1.7852;65.03;22.91;15.6423
275;1.8228;66.3;22.94;11.2311
276;1.8314;66.72;22.93;11.8181
277;1.8141;66.6;22.89;24.2337
278;1.8387;70.85;22.94;6.3294
279;1.8353;73.76;27.37;0
280;1.8434;92.89;27.93;0
281;1.864;96.7;27.89;0
282;1.8778;109.94;25.11;0
283;1.8345;116.62;26.16;0
284;1.7955;98.37;26.43;0
285;1.7249;74.08;25.55;0
286;1.6748;74.5;25.35;0
287;1.5935;66.84;25.33;0
288;1.5303;42.49;27.67;0
289;1.4856;32.64;37.18;0
290;1.4494;21.87;37.15;0
291;1.4392;16.54;37.02;0
292;1.4305;18.46;39.94;0
293;1.4449;24.82;36.02;0
294;1.5072;30.32;28.25;0
295;1.6836;56.09;26.13;0
296;1.8297;85.77;27.11;0
297;1.8572;95.6;25.94;0
298;1.846;98.23;25.8;23.2744
299;1.8396;92.58;26.74;9.38539
300;1.8298;84.93;31.0;12.4946
301;1.8169;76.53;34.64;9.35535
302;1.7937;71.97;34.05;1.62309
303;1.7942;75.36;29.93;0
304;1.81;81.82;25.92;0
305;1.8469;85.31;26.21;0
306;1.8578;96.9;25.06;0
307;1.8208;96.2;26.05;0
308;1.756;91.07;26.78;0
309;1.6627;84.94;26.9;0
310;1.59;76.89;28.12;0
311;1.5475;76.51;28.81;0
312;1.4919;68.3;39.0;0
313;1.4471;49.71;41.74;0
314;1.4289;44.24;34.05;0
315;1.4189;45.41;34.43;0
316;1.4118;42.25;36.88;0
317;1.3896;41.7;37.3;0
318;1.375;41.68;34.85;0
319;1.4051;45.1;33.55;0
320;1.4747;53.4;39.02;0
321;1.5502;53.63;38.58;0
322;1.605;56.89;38.35;50.3259
323;1.6362;66.72;40.43;25.0133
324;1.604;65.56;41.1;121.425
325;1.5916;65.39;40.82;19.7454
326;1.5847;62.69;38.74;11.8518
327;1.582;66.96;39.11;0
