Hours;Load;Price;CO_2_eq;solar_pv
552;3.038;180.32;505.05;0
553;2.766;174.52;507.4;0
554;2.5997;162.84;511.94;0
555;2.5161;161.56;509.91;0
556;2.5015;161.93;508.08;0
557;2.5398;162.12;508.89;0
558;2.7419;171.05;493.81;0
559;3.2976;183.61;499.82;0
560;3.934;210.0;466.62;0
561;4.4051;251.1;448.23;325.712
562;4.5218;256.43;435.91;69.7469
563;4.4504;238.0;441.18;37.6962
564;4.3487;227.26;452.16;96.6911
565;4.1622;213.51;448.84;68.6099
566;4.1686;203.53;454.19;50.3705
567;4.2313;215.27;458.13;72.5506
568;4.2257;217.97;460.99;344.449
569;4.251;224.58;466.35;0
570;4.3852;250.0;472.71;0
571;4.3989;250.0;483.24;0
572;4.3231;229.99;498.19;0
573;4.072;214.02;481.81;0
574;3.7583;190.53;477.16;0
575;3.3781;185.7;472.48;0
576;3.0429;178.83;473.37;0
577;2.768;160.04;477.52;0
578;2.6009;156.38;481.52;0
579;2.5298;154.26;475.03;0
580;2.5142;150.86;470.65;0
581;2.567;150.45;479.54;0
582;2.75;160.6;480.31;0
583;3.3143;176.65;477.55;0
584;3.9434;203.29;452.97;0
585;4.3857;225.04;447.78;325.042
586;4.526;225.0;446.3;460.547
587;4.5242;212.42;449.98;466.613
588;4.4829;200.98;465.05;430.145
589;4.2565;193.2;468.0;198.967
590;4.1719;185.2;454.29;214.379
591;4.3164;192.51;462.21;298.952
592;4.2928;197.3;464.67;322.608
593;4.2946;199.19;459.36;0
594;4.3997;207.0;461.59;0
595;4.4136;215.19;467.28;0
596;4.3542;210.34;476.24;0
597;4.1396;192.28;460.48;0
598;3.8001;180.07;462.59;0
599;3.3905;175.61;464.01;0
600;3.0547;167.0;467.7;0
601;2.7633;154.7;475.31;0
602;2.5858;148.57;481.99;0
603;2.5546;143.19;484.2;0
604;2.527;143.19;486.68;0
605;2.5539;142.8;496.03;0
606;2.736;149.99;486.53;0
607;3.289;166.85;488.44;0
608;3.9115;186.83;455.47;0
609;4.355;198.95;433.96;313.678
610;4.5307;205.51;437.4;515.766
611;4.4734;198.75;432.5;512.181
612;4.4318;205.43;447.69;442.703
613;4.1774;184.93;447.36;371.409
614;4.1399;176.83;433.5;358.562
615;4.2782;177.6;440.2;384.325
616;4.2852;175.08;450.4;196.338
617;4.2451;178.99;443.55;0
618;4.3767;186.2;442.74;0
619;4.393;197.96;441.24;0
620;4.3341;193.7;447.47;0
621;4.0615;178.36;436.95;0
622;3.7584;170.0;440.71;0
623;3.3651;166.85;438.82;0
624;3.0451;159.84;431.64;0
625;2.7831;150.39;442.3;0
626;2.6053;143.78;439.38;0
627;2.5321;137.0;431.27;0
628;2.5131;131.14;435.21;0
629;2.5589;130.55;435.65;0
630;2.717;137.45;434.41;0
631;3.2745;160.85;431.22;0
632;3.9134;176.1;397.73;0
633;4.3686;195.0;379.99;228.603
634;4.5366;199.19;384.17;67.4492
635;4.5685;195.0;387.13;51.6677
636;4.53;190.0;403.45;53.0188
637;4.2785;183.06;409.59;25.2539
638;4.1699;180.0;413.61;32.3932
639;4.2583;181.5;420.57;23.8038
640;4.2296;185.0;426.98;59.0975
641;4.204;188.0;429.07;0
642;4.2906;198.05;425.56;0
643;4.3142;200.7;432.71;0
644;4.2526;193.7;445.29;0
645;3.9966;182.09;443.55;0
646;3.6821;174.56;446.63;0
647;3.3378;169.99;457.28;0
648;3.0217;158.1;459.34;0
649;2.7622;160.38;469.67;0
650;2.5759;151.1;472.22;0
651;2.4955;149.8;467.48;0
652;2.4507;149.8;467.31;0
653;2.4496;143.0;467.91;0
654;2.5249;149.8;457.72;0
655;2.77;157.97;445.2;0
656;3.0908;160.5;418.61;0
657;3.3642;161.52;391.73;290.052
658;3.5483;172.1;374.91;137.933
659;3.5543;161.52;369.31;272.798
660;3.4468;159.74;371.17;227.894
661;3.2895;153.65;378.89;171.746
662;3.1675;145.35;384.54;7.15
663;3.1411;149.8;403.21;56.487
664;3.1237;159.81;425.21;43.7847
665;3.1647;160.9;424.11;0
666;3.4196;179.97;416.42;0
667;3.614;220.0;419.83;0
668;3.6328;220.0;438.62;0
669;3.4184;199.99;440.92;0
670;3.1591;160.5;442.13;0
671;2.925;156.47;456.61;0
672;2.6913;149.8;459.45;0
673;2.4821;162.01;459.85;0
674;2.3026;155.8;470.73;0
675;2.1959;150.0;473.05;0
676;2.1474;136.4;469.79;0
677;2.1323;132.11;472.46;0
678;2.1962;131.89;467.14;0
679;2.3381;134.72;441.9;0
680;2.4738;150.07;407.45;0
681;2.6811;148.9;371.36;339.294
682;2.9354;159.66;351.34;527.14
683;2.9877;157.5;341.51;524.168
684;3.0193;154.58;340.18;45.71
685;2.9951;140.2;345.4;394.806
686;2.8183;116.5;351.42;390.165
687;2.7911;123.59;369.8;412.217
