Hours;Load;Price;CO_2_eq;solar_pv
403;1.477;73.46;17.44;0
404;1.678;67.19;18.69;0
405;1.939;60.14;19.04;0
406;1.975;53.73;20.13;0
407;2.167;47.42;20.64;0
408;2.04;43.34;22.11;0
409;2.242;39.85;23.18;0
410;2.08;38.74;24.34;0
411;1.998;38.69;23.89;0
412;1.981;38.32;21.3;0
413;2.023;42.7;20.1;0
414;1.96;52.07;18.76;0
415;2.145;66.8;18.23;0
416;2.3;79.2;18.08;0
417;2.409;82.56;17.94;0
418;2.331;82.51;18.21;86.5615
419;2.437;85.34;18.13;136.866
420;2.519;86.61;17.43;75.8826
421;2.514;84.41;16.84;42.8595
422;2.463;86.4;16.21;94.1007
423;2.354;88.84;15.93;0
424;2.277;89.2;15.88;0
425;2.325;95.06;15.88;0
426;2.399;89.9;15.68;0
427;2.353;85.42;15.58;0
428;2.283;84.59;15.2;0
429;2.217;83.93;15.33;0
430;2.289;87.21;15.44;0
431;2.22;82.29;15.75;0
432;2.007;75.77;16.84;0
433;1.921;83.56;17.22;0
434;1.848;83.08;17.58;0
435;2.011;82.7;17.97;0
436;2.036;84.92;17.86;0
437;1.905;92.84;17.59;0
438;1.951;104.96;17.78;0
439;2.195;118.22;18.43;0
440;2.282;149.62;18.46;0
441;2.24;159.93;18.67;0
442;2.247;155.88;18.98;98.7456
443;2.22;154.81;18.0;144.473
444;2.207;138.63;17.32;81.0555
445;2.231;146.47;17.48;44.5405
446;2.257;151.16;17.63;97.8505
447;2.288;155.35;17.75;0
448;2.305;170.33;17.59;0
449;2.266;180.33;17.76;0
450;2.352;173.75;17.78;0
451;2.231;156.61;17.68;0
452;2.305;151.55;17.64;0
453;2.311;145.65;17.41;0
454;2.259;143.66;17.28;0
455;2.133;119.0;17.32;0
456;1.958;106.21;17.23;0
457;1.935;97.89;17.86;0
458;1.882;89.93;18.52;0
459;1.747;84.49;18.24;0
460;1.656;82.69;17.55;0
461;1.758;84.13;17.01;0
462;1.867;83.45;17.05;0
463;2.1;95.09;16.85;0
464;2.24;91.32;16.97;0
465;2.298;99.12;16.71;0
466;2.102;91.08;16.76;94.2943
467;2.117;83.74;16.46;144.813
468;2.135;81.01;15.98;66.6721
469;2.343;78.39;16.16;56.6235
470;2.396;74.91;16.06;115.302
471;2.414;74.93;16.18;0
472;2.421;75.12;16.21;0
473;2.536;80.41;16.32;0
474;2.375;80.38;16.26;0
475;2.232;82.53;16.32;0
476;2.353;82.24;16.24;0
477;2.377;81.9;16.2;0
478;1.994;80.9;15.99;0
479;1.81;81.27;16.04;0
480;1.901;74.96;16.46;0
481;2.184;68.76;16.68;0
482;2.128;66.98;16.98;0
483;1.99;67.4;17.05;0
484;1.895;68.52;16.86;0
485;1.865;69.22;16.7;0
486;1.785;66.81;16.2;0
487;1.973;65.25;16.04;0
488;2.213;66.38;15.98;0
489;2.284;70.3;16.52;0
490;2.356;74.91;16.72;0
491;2.267;78.24;17.26;17.2795
492;2.288;79.98;17.59;13.8441
493;2.36;82.38;17.49;11.593
494;2.14;83.63;17.36;6.4491
495;1.895;84.61;17.51;0
496;1.909;85.19;17.65;0
497;1.933;85.56;17.43;0
498;1.827;80.7;17.09;0
499;1.749;74.4;16.85;0
500;1.781;69.27;16.89;0
501;2.066;65.06;17.18;0
502;2.027;64.49;17.25;0
503;2.129;64.51;17.26;0
504;2.141;63.09;17.5;0
505;2.196;64.43;18.13;0
506;2.208;64.83;18.62;0
507;2.29;65.56;19.09;0
508;2.176;65.53;18.73;0
509;2.074;64.97;18.5;0
510;2.114;62.59;18.22;0
511;2.042;61.42;18.04;0
512;1.936;64.92;17.72;0
513;1.823;64.37;17.69;0
514;1.912;64.41;17.52;98.7636
515;2.013;64.08;16.59;152.838
516;1.719;62.29;16.18;89.0391
517;1.279;61.4;15.89;59.1272
518;1.276;59.58;15.89;129.725
519;1.502;58.02;15.92;0
520;1.564;55.6;15.87;0
521;1.763;54.82;15.95;0
522;1.674;53.53;16.16;0
523;1.64;56.56;16.2;0
524;1.613;54.91;16.71;0
525;1.628;53.89;16.94;0
526;1.671;55.48;17.32;0
527;1.59;53.42;17.47;0
528;1.532;50.79;17.92;0
529;1.468;47.63;17.7;0
530;1.438;46.85;17.79;0
531;1.773;47.4;18.39;0
532;1.992;48.03;19.04;0
533;2.029;48.95;18.76;0
534;1.966;58.63;18.62;0
535;2.36;61.67;18.35;0
536;2.539;61.68;18.08;0
537;2.47;62.29;18.48;0
538;2.287;61.0;18.35;112.517
539;2.075;60.63;18.42;161.035
540;1.901;59.74;18.48;100.175
541;2.084;60.67;18.08;69.3249
542;2.075;60.24;17.93;143.081
543;1.935;59.98;18.02;0
544;2.206;59.86;18.44;0
545;2.351;57.3;18.69;0
546;2.098;54.07;18.39;0
547;1.899;52.81;17.64;0
548;1.678;51.37;17.46;0
549;1.725;52.35;17.52;0
550;1.75;50.93;17.7;0
551;1.697;46.29;18.05;0
552;1.655;41.77;18.69;0
553;1.841;27.54;18.75;0
554;1.8;27.35;18.55;0
555;1.666;27.36;18.11;0
556;1.661;27.59;18.1;0
557;1.659;28.21;17.58;0
558;1.76;30.51;17.12;0
559;1.753;37.37;17.36;0
560;1.928;46.42;17.68;0
561;2.249;52.88;18.11;0
562;2.134;51.38;18.17;123.932
563;2.217;51.68;19.14;172.371
564;2.208;51.37;19.23;107.287
565;2.179;51.39;18.36;67.8288
566;2.255;51.41;19.2;156.377
567;2.344;49.9;19.11;0
568;2.357;44.59;18.87;0
569;2.197;37.43;18.94;0
570;1.687;30.09;18.58;0
571;1.367;29.4;18.12;0
572;1.519;29.14;17.59;0
573;1.739;28.62;17.7;0
574;1.692;27.24;17.88;0
575;1.604;25.05;18.09;0
576;1.406;20.7;17.93;0
577;1.491;13.55;18.37;0
578;1.523;9.0;18.5;0
579;1.561;4.58;19.02;0
580;1.492;4.1;18.84;0
581;1.463;6.08;18.42;0
582;1.588;11.18;18.21;0
583;1.598;25.99;18.24;0
584;1.784;27.92;18.32;0
585;1.831;29.17;18.54;0
586;1.874;29.39;18.58;1.19
587;1.818;29.12;18.53;199.526
588;1.934;29.07;18.45;124.553
589;1.828;28.49;18.59;85.5538
590;1.867;28.15;18.34;123.129
591;1.877;28.62;18.34;2.82917
592;1.975;29.07;18.37;0
593;1.993;29.98;18.23;0
594;1.849;30.77;18.31;0
595;1.79;32.02;18.44;0
596;1.925;31.86;18.39;0
597;1.81;31.53;18.69;0
598;1.718;33.05;19.12;0
599;1.685;31.21;19.49;0
600;1.812;30.01;19.56;0
601;1.844;38.82;19.62;0
602;1.704;39.96;19.48;0
603;1.448;39.99;19.11;0
604;1.635;39.73;18.83;0
605;1.498;40.0;18.29;0
606;1.421;41.84;17.88;0
607;1.712;37.85;18.03;0
608;2.045;40.39;17.93;0
609;1.961;43.76;17.79;0
610;1.979;43.47;17.92;21.7301
611;2.261;40.99;17.87;33.6191
612;2.068;40.16;17.63;51.0709
613;2.225;41.04;17.5;70.3822
614;2.009;42.15;17.7;150.609
615;2.101;40.91;17.6;0.47472
616;2.231;41.3;17.75;0
617;1.919;41.46;17.36;0
618;1.664;41.26;17.01;0
619;1.732;41.62;17.03;0
620;2.313;41.7;16.98;0
621;1.93;41.9;17.18;0
622;1.833;41.58;16.97;0
623;1.806;43.9;17.0;0
624;1.745;37.91;17.18;0
625;1.663;47.21;17.3;0
626;1.737;45.59;17.8;0
627;1.952;45.28;17.65;0
628;2.044;45.75;17.7;0
629;1.818;46.06;18.24;0
630;1.823;50.57;18.14;0
631;1.955;52.02;17.4;0
632;2.17;52.09;17.62;0
633;2.319;51.94;17.34;0
634;2.125;50.7;16.57;19.8525
635;1.866;49.47;16.71;14.17
636;1.8;48.17;16.72;5.83451
637;1.93;47.86;17.16;6.41691
638;2.221;47.4;16.95;20.7328
639;2.078;46.51;16.95;0
640;2.028;44.0;17.53;0
641;2.13;42.88;17.89;0
642;2.089;42.06;17.59;0
643;2.058;42.79;17.62;0
644;1.986;40.04;16.95;0
645;1.665;39.27;16.94;0
646;1.736;37.22;16.97;0
647;1.672;31.94;17.29;0
648;1.452;29.3;18.58;0
649;1.353;27.17;19.71;0
650;1.642;29.21;19.69;0
651;1.784;28.51;19.56;0
652;1.696;27.66;19.38;0
653;1.486;27.62;19.05;0
654;1.525;26.38;18.71;0
655;1.498;26.46;18.66;0
656;1.994;28.7;18.61;0
657;1.814;30.18;18.09;0
658;1.693;31.26;18.27;70.6521
659;1.849;35.49;18.25;139.839
660;1.952;38.26;17.95;85.4113
661;1.847;37.61;17.69;24.5146
662;1.8;35.83;17.6;34.9358
663;1.709;35.0;17.53;0.475202
664;1.766;34.91;17.64;0
665;1.904;37.93;17.79;0
666;1.994;38.03;17.46;0
667;1.774;37.93;17.41;0
668;1.817;34.66;17.67;0
669;1.922;31.62;17.68;0
670;1.806;30.81;18.32;0
671;1.937;30.12;18.49;0
672;1.678;29.36;18.04;0
673;1.617;29.76;18.43;0
674;1.891;29.32;18.61;0
675;1.826;28.37;18.97;0
676;1.722;28.23;19.09;0
677;1.863;28.62;18.74;0
678;1.686;26.99;19.24;0
679;1.741;27.26;19.29;0
680;1.859;29.18;19.33;0
681;1.863;30.9;19.13;0
682;1.729;31.31;18.7;149.215
683;1.534;34.36;18.46;18.4426
684;1.753;34.0;18.87;19.8591
685;1.692;33.89;18.65;22.4238
686;1.627;34.95;18.42;2.25081
687;1.758;34.38;18.39;6.25734
688;1.694;32.54;17.94;0
689;1.766;34.69;17.81;0
690;1.86;36.65;17.79;0
691;1.931;34.85;18.43;0
692;1.802;31.17;18.48;0
693;1.796;28.53;18.24;0
694;1.889;25.98;18.46;0
695;1.81;25.08;18.69;0
696;1.819;18.34;18.93;0
697;1.821;13.09;19.2;0
698;1.654;5.76;19.88;0
699;1.489;4.95;20.11;0
700;1.507;2.03;20.17;0
701;1.637;9.03;19.53;0
702;2.027;26.74;18.28;0
703;2.244;28.14;17.73;0
704;2.13;30.01;17.4;0
705;1.834;30.79;17.33;0
706;1.8;30.38;17.06;25.9258
707;2.047;29.99;16.12;51.5311
708;2.112;28.57;15.5;30.9472
709;2.055;29.0;15.09;32.6209
710;2.048;28.2;14.96;9.89036
711;2.068;27.79;14.91;0
712;1.895;27.94;14.89;0
713;1.989;28.31;14.91;0
714;2.022;29.44;15.19;0
715;1.952;29.62;16.03;0
716;2.047;27.54;18.22;0
717;1.915;26.82;17.86;0
718;1.831;25.99;17.73;0
719;1.972;21.24;17.67;0
720;1.869;10.0;18.47;0
721;1.6;25.36;18.82;0
722;1.662;25.2;18.64;0
723;1.634;25.58;18.77;0
724;1.678;26.3;19.07;0
725;1.762;29.24;18.27;0
726;1.856;30.36;17.77;0
727;1.975;40.04;17.61;0
728;2.101;49.29;17.43;0
729;2.099;53.98;17.28;0
730;2.165;58.01;17.4;198.812
731;2.237;62.05;17.18;67.9078
732;2.401;69.95;17.19;29.6719
733;2.187;89.6;17.4;47.1701
734;2.223;96.53;17.35;173.94
735;2.301;96.03;17.45;0.497963
736;2.233;96.15;17.34;0
737;2.35;96.48;17.7;0
738;2.59;99.98;17.59;0
739;2.634;99.09;17.4;0
740;2.556;95.3;17.5;0
741;2.475;90.05;17.58;0
742;2.446;84.12;18.01;0
743;2.295;81.98;18.35;0
744;2.243;68.83;18.67;0
745;2.159;75.68;19.56;0
746;1.956;67.55;19.99;0
747;1.895;65.69;20.09;0
748;1.992;66.82;20.0;0
749;2.084;59.01;18.46;0
750;2.285;73.16;17.83;0
751;2.457;93.97;17.51;0
752;2.673;110.04;17.6;0
753;2.703;117.0;17.74;0
754;2.711;110.46;17.18;293.077
755;2.632;105.03;16.83;287.687
756;2.478;101.45;16.87;224.025
757;2.361;99.34;17.05;147.105
758;2.288;98.53;16.94;71.2278
759;2.226;98.32;16.86;101.453
760;2.301;98.56;16.72;0
761;2.386;102.69;16.59;0
762;2.521;109.12;16.73;0
763;2.585;104.9;16.51;0
764;2.576;99.14;16.41;0
765;2.486;93.25;16.53;0
766;2.55;94.75;16.57;0
767;2.603;86.42;17.2;0
768;2.521;78.59;18.56;0
769;2.169;74.3;18.74;0
770;2.244;67.77;18.47;0
771;2.134;71.35;18.35;0
772;2.005;74.91;17.92;0
773;2.044;82.23;17.48;0
774;2.232;84.84;17.09;0
775;2.588;93.66;16.96;0
776;2.698;92.7;17.05;0
777;2.742;92.91;17.62;12.3331
778;2.714;88.93;17.94;189.883
779;2.635;86.1;18.18;87.8454
780;2.52;89.27;18.8;46.6293
781;2.471;93.76;18.9;100.076
782;2.516;94.26;19.06;170.994
783;2.558;95.39;19.12;33.2874
784;2.645;99.43;17.8;0
785;2.568;111.96;18.02;0
786;2.597;118.52;18.42;0
787;2.627;124.72;18.91;0
788;2.638;122.31;19.18;0
789;2.594;122.33;19.42;0
790;2.517;122.52;19.44;0
791;2.401;124.96;19.15;0
792;2.25;103.93;20.33;0
793;2.247;108.3;20.54;0
794;2.169;100.27;21.16;0
795;2.103;93.82;21.33;0
796;2.229;87.83;21.3;0
797;2.291;84.03;20.95;0
798;2.47;89.02;20.11;0
799;2.661;100.27;19.43;0
800;2.72;107.73;19.29;0
801;2.712;108.44;19.23;147.591
802;2.718;107.37;19.01;309.72
803;2.742;100.03;18.93;317.881
804;2.66;102.81;18.49;180.705
805;2.569;102.0;18.44;107.696
806;2.357;100.08;18.44;5.40986
807;2.493;100.32;18.04;1.09012
808;2.517;102.0;18.0;0
809;2.681;107.72;17.72;0
810;2.766;112.4;17.96;0
811;2.686;100.45;17.78;0
812;2.572;98.74;17.76;0
813;2.457;96.75;17.95;0
814;2.489;97.53;18.3;0
815;2.539;98.13;18.81;0
816;2.404;82.69;18.13;0
817;2.417;70.36;18.35;0
818;2.298;72.39;18.64;0
819;2.198;73.04;18.47;0
820;2.164;74.95;18.92;0
821;2.335;85.94;18.79;0
822;2.404;88.1;18.56;0
823;2.333;95.89;18.69;0
824;2.568;84.6;19.07;0
825;2.811;76.43;19.06;159.169
826;2.825;72.14;18.67;338.899
827;2.575;67.53;18.62;341.763
828;2.122;61.72;18.16;250.347
829;1.506;57.92;17.65;165.45
830;1.4;55.41;17.76;203.977
831;1.438;51.97;17.35;171.793
832;1.47;50.29;17.56;0
833;1.602;49.2;17.81;0
834;1.746;47.76;17.15;0
835;1.825;47.24;16.29;0
836;1.997;45.47;16.89;0
837;2.094;44.29;17.37;0
838;2.235;43.05;17.03;0
839;2.22;43.65;17.17;0
840;2.105;44.46;17.39;0
841;2.011;38.1;17.69;0
